Object,Close-Approach (CA) Date,CA Distance Nominal (LD | au),CA Distance Minimum (LD | au),V relative (km/s),V infinity (km/s),H (mag),Estimated Diameter,
(2015 DC155),1905-Feb-10 12:50ξαξ1_06:13,9.99 | 0.02568,9.95 | 0.02556,10.42,10.41,25.4,22 m -   49 m,bK15DF5C
(2001 CP36),1905-Feb-15 10:56ξαξξξξ00:06,10.17 | 0.02614,10.16 | 0.02610,8.74,8.73,23.7,48 m -  110 m,bK01C36P
(2015 DT),1905-Mar-02 18:14ξαξ1_15:55,17.81 | 0.04576,8.00 | 0.02057,12.46,12.45,22.9,70 m -  160 m,bK15D00T
(2005 SQ),1905-Mar-12 12:00ξαξ1_18:06,6.36 | 0.01634,5.30 | 0.01362,16.71,16.7,20.1,250 m -  570 m,bK05S00Q
(2008 EL),1905-Mar-13 06:31ξαξξξξ01:17,7.96 | 0.02046,6.69 | 0.01720,18.06,18.06,22.2,97 m -  220 m,bK08E00L
(2014 AY28),1905-Mar-26 08:34ξαξξξξ02:04,16.05 | 0.04124,15.87 | 0.04078,4.7,4.68,21.8,120 m -  260 m,bK14A28Y
(2015 GU),1905-Apr-09 00:06ξαξξξξ22:09,13.43 | 0.03450,7.41 | 0.01905,11.58,11.57,28.4,5.6 m -   12 m,bK15G00U
(2013 GT66),1905-Apr-13 04:14ξαξξξξ01:03,4.15 | 0.01065,4.05 | 0.01041,11.17,11.15,25.2,24 m -   54 m,bK13G66T
(2015 HK),1905-Apr-25 18:07ξαξ1_20:04,18.62 | 0.04785,11.63 | 0.02989,7.95,7.94,25.5,21 m -   47 m,bK15H00K
(2016 FY3),1905-Apr-29 20:09ξαξξξξ02:54,6.85 | 0.01760,6.85 | 0.01760,20.61,20.61,21.3,150 m -  330 m,bK16F03Y
(2016 HK),1905-May-01 06:46ξαξξξξ00:08,18.57 | 0.04772,18.10 | 0.04651,6.97,6.96,24.8,29 m -   65 m,bK16H00K
(2008 PR9),1905-May-02 08:02ξαξξξξ06:44,16.41 | 0.04217,8.84 | 0.02270,16.12,16.12,22.5,84 m -  190 m,bK08P09R
(2015 KP18),1905-Jun-09 09:09ξαξξξξ03:26,12.57 | 0.03231,10.39 | 0.02670,15.99,15.99,23.1,64 m -  140 m,bK15K18P
(2007 XB10),1905-Jun-11 06:51ξαξξξξ00:04,14.03 | 0.03605,14.02 | 0.03601,26.11,26.11,17.7,770 m -  1.7 km,bK07X10B
25143 Itokawa (1998 SF36),1905-Jun-27 00:23ξαξ< 00:01,4.50 | 0.01156,4.50 | 0.01156,6.16,6.12,19.2,380 m -  860 m,a0025143
(2007 YM56),1905-Jul-09 02:37ξαξ< 00:01,10.73 | 0.02758,10.73 | 0.02758,9.07,9.06,22.3,92 m -  210 m,bK07Y56M
(2011 EW4),1905-Aug-22 16:37ξαξξξξ00:12,15.61 | 0.04011,15.47 | 0.03976,12.45,12.44,23.1,64 m -  140 m,bK11E04W
451370 (2011 AK5),1905-Aug-22 16:40ξαξ< 00:01,19.01 | 0.04885,19.01 | 0.04884,6.05,6.04,21.5,130 m -  300 m,a0451370
(2007 SV1),1905-Aug-30 23:00ξαξξξξ06:29,8.40 | 0.02158,4.88 | 0.01255,8.24,8.22,24.7,31 m -   68 m,bK07S01V
(2014 SM1),1905-Sep-05 04:48ξαξξξξ00:48,15.40 | 0.03958,11.77 | 0.03023,8.89,8.88,25.6,20 m -   45 m,bK14S01M
(2016 EF28),1905-Sep-12 08:38ξαξ1_12:54,13.69 | 0.03519,13.49 | 0.03466,18.5,18.49,21.7,120 m -  270 m,bK16E28F
(2013 JL22),1905-Sep-17 02:35ξαξξξξ00:05,16.44 | 0.04223,16.40 | 0.04215,17.99,17.98,21.3,150 m -  330 m,bK13J22L
414286 (2008 OC6),1905-Sep-19 01:37ξαξ< 00:01,13.55 | 0.03482,13.55 | 0.03482,12.02,12.02,18.6,510 m -  1.1 km,a0414286
(2005 FN4),1905-Oct-09 11:23ξαξξξξ00:06,17.83 | 0.04583,17.77 | 0.04565,26.21,26.21,18.6,510 m -  1.1 km,bK05F04N
(2015 VH65),1905-Nov-08 22:19ξαξξξξ05:00,13.42 | 0.03448,11.07 | 0.02845,7.85,7.84,27.7,7.7 m -   17 m,bK15V65H
(2016 UY56),1905-Nov-19 13:02ξαξξξξ01:45,16.54 | 0.04249,15.52 | 0.03988,11.13,11.13,23.9,44 m -   99 m,bK16U56Y
54509 YORP (2000 PH5),1905-Dec-25 01:39ξαξ< 00:01,5.17 | 0.01328,5.17 | 0.01328,7.37,7.34,22.7,77 m -  170 m,a0054509
(2007 TL23),1906-Jan-07 10:39ξαξξξξ00:02,14.58 | 0.03746,14.54 | 0.03736,25.92,25.92,21.4,140 m -  310 m,bK07T23L
(2001 BB16),1906-Jan-07 11:32ξαξ1_02:47,17.58 | 0.04518,1.76 | 0.00453,5.06,5.05,23.2,61 m -  140 m,bK01B16B
(2012 FO62),1906-Jan-08 16:08ξαξξξξ02:59,13.49 | 0.03467,13.33 | 0.03425,7.07,7.06,20.2,240 m -  540 m,bK12F62O
(2014 YT34),1906-Jan-12 03:16ξαξξξξ00:18,17.44 | 0.04482,17.09 | 0.04392,6.69,6.68,24.7,31 m -   68 m,bK14Y34T
(2011 YH40),1906-Jan-13 14:39ξαξξξξ03:39,11.87 | 0.03051,10.14 | 0.02605,9.59,9.58,22.9,70 m -  160 m,bK11Y40H
(2016 DJ),1906-Feb-07 02:51ξαξξξξ03:01,10.85 | 0.02788,10.58 | 0.02720,5.11,5.09,25.6,20 m -   45 m,bK16D00J
(2014 WQ202),1906-Feb-13 00:46ξαξξξξ09:31,12.43 | 0.03193,0.81 | 0.00207,17.62,17.61,23.8,46 m -  100 m,bK14WK2Q
(2004 FH),1906-Feb-26 23:23ξαξξξξ13:21,17.86 | 0.04590,17.49 | 0.04494,6.02,6.01,25.7,19 m -   43 m,bK04F00H
(2007 EF),1906-Mar-01 05:33ξαξ< 00:01,15.09 | 0.03877,15.09 | 0.03877,14.34,14.33,21.4,140 m -  310 m,bK07E00F
1915 Quetzalcoatl (1953 EA),1906-Mar-06 00:36ξαξξξξ00:02,9.86 | 0.02533,9.85 | 0.02532,15.12,15.11,19,430 m -  960 m,a0001915
(2017 FT90),1906-Mar-18 17:32ξαξ1_08:10,12.07 | 0.03102,11.98 | 0.03078,8.7,8.69,26,16 m -   37 m,bK17F90T
(2003 BB21),1906-Mar-19 06:19ξαξ< 00:01,10.85 | 0.02787,10.85 | 0.02787,8.47,8.46,20.9,180 m -  390 m,bK03B21B
(2017 FK),1906-Mar-22 05:24ξαξ1_02:22,8.91 | 0.02288,1.07 | 0.00275,9.15,9.14,27.4,8.8 m -   20 m,bK17F00K
(2014 FO38),1906-Mar-25 22:16ξαξξξξ00:08,9.83 | 0.02526,9.78 | 0.02513,9.39,9.38,26.3,15 m -   33 m,bK14F38O
(2013 GA80),1906-Apr-19 11:36ξαξ1_01:55,15.80 | 0.04061,12.63 | 0.03245,17.12,17.12,21.5,130 m -  300 m,bK13G80A
(2011 GM62),1906-Apr-20 15:31ξαξξξξ00:47,15.20 | 0.03905,14.57 | 0.03745,13.66,13.66,22.8,73 m -  160 m,bK11G62M
363116 (2001 GQ2),1906-Apr-25 07:33ξαξ< 00:01,12.44 | 0.03198,12.44 | 0.03197,20.12,20.12,20.1,250 m -  570 m,a0363116
(2012 NN),1906-May-11 00:38ξαξξξξ01:18,18.59 | 0.04778,18.54 | 0.04764,9.81,9.81,20.9,180 m -  390 m,bK12N00N
(2009 HV2),1906-May-12 12:48ξαξξξξ00:16,12.62 | 0.03242,12.55 | 0.03224,13.79,13.79,21.3,150 m -  330 m,bK09H02V
(2013 JK14),1906-May-21 02:51ξαξξξξ00:50,4.73 | 0.01215,2.09 | 0.00536,14.37,14.36,24.9,28 m -   62 m,bK13J14K
(2011 OB57),1906-Jul-03 09:34ξαξξξξ00:21,10.17 | 0.02613,10.16 | 0.02611,7.21,7.2,26,17 m -   38 m,bK11O57B
(2002 AA29),1906-Jul-13 13:21ξαξ< 00:01,17.06 | 0.04383,17.05 | 0.04382,5.78,5.77,24.1,40 m -   90 m,bK02A29A
(1998 SD9),1906-Sep-03 05:04ξαξξξξ00:07,12.30 | 0.03160,12.28 | 0.03155,9.76,9.75,24.2,38 m -   86 m,bJ98S09D
(2010 CF19),1906-Sep-12 03:56ξαξ< 00:01,15.45 | 0.03970,15.45 | 0.03970,7.17,7.16,21.7,120 m -  270 m,bK10C19F
(2002 TZ66),1906-Oct-05 20:25ξαξξξξ00:33,3.55 | 0.00911,3.17 | 0.00813,5.65,5.6,25.9,18 m -   39 m,bK02T66Z
(2015 JJ),1906-Nov-06 22:59ξαξ< 00:01,11.87 | 0.03049,11.86 | 0.03048,10.41,10.4,22.1,100 m -  230 m,bK15J00J
(2015 VM64),1906-Nov-09 19:55ξαξξξξ05:54,7.05 | 0.01812,2.40 | 0.00617,18.98,18.97,26.1,16 m -   36 m,bK15V64M
(2013 VJ11),1906-Nov-12 20:41ξαξ1_02:27,16.48 | 0.04235,2.62 | 0.00673,10.37,10.37,27.9,7.0 m -   16 m,bK13V11J
381906 (2010 CL19),1906-Nov-18 12:18ξαξξξξ00:12,18.23 | 0.04683,18.04 | 0.04635,19.49,19.49,17.8,730 m -  1.6 km,a0381906
(2013 XY8),1906-Dec-02 13:31ξαξξξξ00:01,15.93 | 0.04094,15.93 | 0.04092,10.13,10.12,25,27 m -   59 m,bK13X08Y
(2014 HM4),1906-Dec-13 07:03ξαξξξξ02:13,8.27 | 0.02125,7.44 | 0.01912,17.31,17.3,26.9,11 m -   25 m,bK14H04M
54509 YORP (2000 PH5),1906-Dec-25 09:10ξαξ< 00:01,4.15 | 0.01066,4.15 | 0.01066,7.26,7.22,22.7,77 m -  170 m,a0054509
(2011 YE40),1906-Dec-28 20:17ξαξ1_00:47,10.64 | 0.02735,8.48 | 0.02180,12.71,12.71,25.2,24 m -   54 m,bK11Y40E
(2015 CT13),1907-Feb-18 01:46ξαξξξξ05:48,13.14 | 0.03376,11.25 | 0.02891,7.24,7.23,26,17 m -   38 m,bK15C13T
(1993 DA),1907-Feb-22 10:40ξαξ1_16:31,18.02 | 0.04630,13.83 | 0.03555,6.8,6.79,26.4,14 m -   31 m,bJ93D00A
(2017 DS37),1907-Mar-01 20:27ξαξ2_11:08,8.90 | 0.02288,6.96 | 0.01789,5.83,5.81,27.3,9.2 m -   21 m,bK17D37S
(2001 EC16),1907-Mar-27 22:50ξαξξξξ00:03,15.43 | 0.03964,15.41 | 0.03959,8.93,8.92,22.3,92 m -  210 m,bK01E16C
(2005 TS15),1907-Apr-05 18:13ξαξ< 00:01,4.44 | 0.01141,4.43 | 0.01137,19.91,19.89,21.1,160 m -  360 m,bK05T15S
(2003 WH166),1907-Apr-11 07:20ξαξξξξ00:04,17.31 | 0.04447,17.29 | 0.04443,10.79,10.78,22,110 m -  240 m,bK03WG6H
99942 Apophis (2004 MN4),1907-Apr-13 01:05ξαξξξξ00:16,11.15 | 0.02866,11.02 | 0.02833,5.1,5.08,19.7,310 m -  680 m,a0099942
(2010 JJ41),1907-Apr-18 11:56ξαξ1_11:09,16.91 | 0.04346,9.40 | 0.02415,22.26,22.26,21.8,120 m -  260 m,bK10J41J
(2006 HV5),1907-Apr-25 21:25ξαξ< 00:01,7.58 | 0.01948,7.58 | 0.01947,17.33,17.32,19.7,310 m -  680 m,bK06H05V
(2005 KA),1907-May-08 01:06ξαξξξξ03:35,4.76 | 0.01222,4.67 | 0.01200,3.71,3.65,24.7,31 m -   68 m,bK05K00A
(2001 SG286),1907-May-20 05:43ξαξξξξ00:07,2.84 | 0.00731,2.84 | 0.00730,9.81,9.77,20.9,180 m -  390 m,bK01SS6G
(2013 NV),1907-Jun-24 01:12ξαξ< 00:01,16.59 | 0.04263,16.59 | 0.04263,19.88,19.88,20.2,240 m -  540 m,bK13N00V
(2000 HB24),1907-Jul-10 06:00ξαξ< 00:01,19.03 | 0.04890,19.03 | 0.04890,9.89,9.88,23.7,48 m -  110 m,bK00H24B
(2002 AA29),1907-Jul-13 04:17ξαξ< 00:01,15.22 | 0.03911,15.22 | 0.03911,5.74,5.73,24.1,40 m -   90 m,bK02A29A
(2014 OC4),1907-Jul-16 15:09ξαξξξξ12:39,18.07 | 0.04643,11.19 | 0.02875,6.89,6.88,25.5,21 m -   47 m,bK14O04C
(2016 MK),1907-Jul-18 21:36ξαξξξξ20:49,16.13 | 0.04144,16.11 | 0.04140,8.75,8.74,23.1,64 m -  140 m,bK16M00K
(2008 BD15),1907-Aug-04 03:39ξαξξξξ00:42,10.38 | 0.02667,9.65 | 0.02480,17.28,17.28,20.6,200 m -  450 m,bK08B15D
(2008 CS1),1907-Aug-06 20:42ξαξ< 00:01,7.20 | 0.01850,7.20 | 0.01850,19.07,19.06,20.1,250 m -  570 m,bK08C01S
163697 (2003 EF54),1907-Aug-10 23:58ξαξξξξ00:02,18.77 | 0.04822,18.76 | 0.04821,11.08,11.07,20,270 m -  590 m,a0163697
(2000 TL1),1907-Sep-18 23:38ξαξξξξ10:24,15.70 | 0.04033,14.72 | 0.03783,7.71,7.7,22.8,73 m -  160 m,bK00T01L
(2007 SV1),1907-Sep-26 11:45ξαξ3_04:44,16.10 | 0.04137,15.60 | 0.04008,6.96,6.95,24.7,31 m -   68 m,bK07S01V
(1999 SF10),1907-Oct-05 23:47ξαξξξξ03:57,6.50 | 0.01669,5.75 | 0.01477,5.26,5.23,24.3,37 m -   82 m,bJ99S10F
(2010 FV9),1907-Oct-11 04:11ξαξξξξ03:10,6.47 | 0.01661,4.90 | 0.01259,7.26,7.23,25.4,22 m -   49 m,bK10F09V
(2011 HO5),1907-Nov-09 03:42ξαξξξξ01:04,15.35 | 0.03944,14.60 | 0.03750,6.71,6.7,24.3,37 m -   82 m,bK11H05O
279744 (1998 KM3),1907-Dec-06 02:42ξαξ< 00:01,13.94 | 0.03581,13.94 | 0.03581,19.02,19.02,19.8,290 m -  650 m,a0279744
(2001 XX4),1907-Dec-07 00:21ξαξ< 00:01,8.90 | 0.02287,8.89 | 0.02284,17.26,17.25,22.1,100 m -  230 m,bK01X04X
(2013 XS23),1907-Dec-12 18:10ξαξξξξ04:02,14.13 | 0.03630,13.82 | 0.03550,5.28,5.27,26.3,15 m -   33 m,bK13X23S
(2015 AH),1907-Dec-14 08:44ξαξξξξ00:04,14.81 | 0.03807,14.81 | 0.03805,10.29,10.28,21.5,130 m -  300 m,bK15A00H
54509 YORP (2000 PH5),1907-Dec-24 11:09ξαξ< 00:01,16.24 | 0.04172,16.23 | 0.04170,8.25,8.24,22.7,77 m -  170 m,a0054509
(2010 XC15),1907-Dec-26 00:03ξαξξξξ11:28,6.12 | 0.01572,1.47 | 0.00377,9.59,9.57,21.4,140 m -  310 m,bK10X15C
(2004 XK14),1908-Jan-01 04:38ξαξ< 00:01,19.17 | 0.04925,19.17 | 0.04925,11.74,11.74,22.4,88 m -  200 m,bK04X14K
(2015 AB44),1908-Jan-31 01:31ξαξξξξ00:01,16.84 | 0.04328,16.82 | 0.04323,11.79,11.78,22.6,80 m -  180 m,bK15A44B
(2015 EO61),1908-Mar-26 08:08ξαξ< 00:01,17.45 | 0.04484,17.45 | 0.04483,26.2,26.2,21.5,130 m -  300 m,bK15E61O
350751 (2002 AW),1908-Apr-02 05:14ξαξ< 00:01,10.33 | 0.02655,10.33 | 0.02654,7.29,7.28,20.8,180 m -  410 m,a0350751
(2002 JX8),1908-May-02 11:16ξαξ1_02:55,15.31 | 0.03933,13.59 | 0.03492,5.17,5.16,20.3,230 m -  520 m,bK02J08X
(2011 KY15),1908-May-19 08:55ξαξ2_05:43,11.12 | 0.02856,7.65 | 0.01966,13.57,13.56,24.1,40 m -   90 m,bK11K15Y
(2016 JC6),1908-May-29 12:08ξαξξξξ00:02,10.28 | 0.02643,10.28 | 0.02641,6.4,6.38,21.3,150 m -  330 m,bK16J06C
(2016 DB),1908-Jun-01 00:59ξαξξξξ01:02,13.12 | 0.03373,12.37 | 0.03179,9.81,9.8,28.5,5.3 m -   12 m,bK16D00B
314082 Dryope (2005 CZ36),1908-Jul-13 12:16ξαξξξξ00:01,17.45 | 0.04485,17.45 | 0.04483,13.18,13.18,17.5,840 m -  1.9 km,a0314082
(2009 OF),1908-Jul-24 20:38ξαξ1_07:06,17.85 | 0.04587,5.09 | 0.01309,13.04,13.03,21.5,130 m -  300 m,bK09O00F
(2015 RT1),1908-Aug-26 13:47ξαξξξξ12:34,15.67 | 0.04025,8.46 | 0.02174,6.58,6.57,25.4,22 m -   49 m,bK15R01T
385252 (2001 EB18),1908-Aug-29 04:41ξαξ< 00:01,13.39 | 0.03440,13.39 | 0.03440,26.23,26.23,19.3,370 m -  820 m,a0385252
(2007 TQ24),1908-Sep-20 22:46ξαξ< 00:01,8.26 | 0.02122,8.25 | 0.02121,15.79,15.78,22.1,100 m -  230 m,bK07T24Q
(2012 UC),1908-Oct-19 20:17ξαξξξξ10:57,16.67 | 0.04283,6.75 | 0.01734,11.07,11.06,25,27 m -   59 m,bK12U00C
386454 (2008 XM),1908-Nov-20 19:10ξαξξξξ00:01,17.65 | 0.04535,17.62 | 0.04529,35.52,35.52,20,270 m -  590 m,a0386454
(2016 WU7),1908-Nov-23 23:42ξαξξξξ04:40,10.01 | 0.02572,5.15 | 0.01323,16.23,16.23,25.2,24 m -   54 m,bK16W07U
(2001 XX4),1908-Dec-08 06:28ξαξ< 00:01,17.58 | 0.04518,17.57 | 0.04514,19.17,19.17,22.1,100 m -  230 m,bK01X04X
33342 (1998 WT24),1908-Dec-16 12:43ξαξξξξ00:02,3.54 | 0.00910,3.54 | 0.00909,8.97,8.93,17.9,700 m -  1.6 km,a0033342
141432 (2002 CQ11),1909-Jan-09 08:19ξαξξξξ00:02,7.39 | 0.01898,7.37 | 0.01894,13.12,13.1,20,270 m -  590 m,a0141432
(2017 BF29),1909-Feb-07 09:55ξαξξξξ03:33,18.28 | 0.04697,15.74 | 0.04045,2.31,2.29,25.6,20 m -   45 m,bK17B29F
162567 (2000 RW37),1909-Feb-24 06:55ξαξ< 00:01,18.03 | 0.04632,18.02 | 0.04631,9.83,9.83,19.9,280 m -  620 m,a0162567
462550 (2009 CB3),1909-Feb-27 05:59ξαξξξξ00:07,13.19 | 0.03390,13.03 | 0.03348,24.5,24.5,19.4,350 m -  780 m,a0462550
474158 (1999 FA),1909-Mar-06 11:51ξαξξξξ00:03,4.20 | 0.01079,4.16 | 0.01068,7.19,7.16,20.7,190 m -  430 m,a0474158
(2015 FD),1909-Mar-08 15:42ξαξξξξ01:27,9.22 | 0.02370,7.66 | 0.01969,7.98,7.96,26.6,13 m -   28 m,bK15F00D
(2012 DH54),1909-Mar-12 08:34ξαξξξξ01:52,8.07 | 0.02073,4.62 | 0.01188,5.39,5.36,27.5,8.4 m -   19 m,bK12D54H
(2017 FR63),1909-Mar-24 10:15ξαξξξξ00:28,14.66 | 0.03766,14.50 | 0.03725,4.85,4.83,26.1,16 m -   36 m,bK17F63R
215588 (2003 HF2),1909-Mar-28 04:35ξαξξξξ00:01,18.40 | 0.04728,18.38 | 0.04722,23.03,23.03,19.4,350 m -  780 m,a0215588
(2003 FG),1909-Apr-04 01:53ξαξ< 00:01,15.98 | 0.04105,15.98 | 0.04105,25.66,25.65,19.7,310 m -  680 m,bK03F00G
(2015 XF261),1909-Apr-09 05:06ξαξξξξ00:04,3.13 | 0.00805,3.02 | 0.00776,9.89,9.86,25,27 m -   59 m,bK15XQ1F
(2012 TP139),1909-Apr-11 05:38ξαξξξξ00:03,17.15 | 0.04408,17.14 | 0.04405,13.54,13.54,20.3,230 m -  520 m,bK12TD9P
(2016 WU),1909-May-19 13:47ξαξξξξ03:05,9.51 | 0.02444,6.13 | 0.01574,6.52,6.51,27.3,9.2 m -   21 m,bK16W00U
221455 (2006 BC10),1909-Aug-27 23:35ξαξξξξ00:04,9.21 | 0.02368,9.18 | 0.02358,19.2,19.19,19.4,350 m -  780 m,a0221455
(2016 QA2),1909-Aug-28 11:48ξαξξξξ02:48,5.83 | 0.01498,0.49 | 0.00125,9.56,9.54,25.1,25 m -   57 m,bK16Q02A
226514 (2003 UX34),1909-Sep-07 20:41ξαξ< 00:01,13.62 | 0.03499,13.62 | 0.03499,20.94,20.94,20.1,250 m -  570 m,a0226514
(2007 RF2),1909-Sep-27 14:34ξαξξξξ00:03,19.34 | 0.04969,19.30 | 0.04959,18.57,18.56,20.7,190 m -  430 m,bK07R02F
(1998 SD9),1909-Oct-07 13:21ξαξξξξ00:02,12.83 | 0.03298,12.81 | 0.03291,11.29,11.28,24.2,38 m -   86 m,bJ98S09D
363027 (1998 ST27),1909-Oct-11 13:58ξαξ< 00:01,5.55 | 0.01425,5.54 | 0.01425,17.5,17.49,19.5,330 m -  750 m,a0363027
(2012 HN),1909-Oct-14 04:51ξαξ1_04:49,13.43 | 0.03452,12.54 | 0.03223,14.47,14.46,24,42 m -   94 m,bK12H00N
(2007 TS19),1909-Oct-22 19:00ξαξ< 00:01,11.58 | 0.02976,11.58 | 0.02976,16.5,16.49,20.6,200 m -  450 m,bK07T19S
(2015 GY),1909-Oct-27 00:32ξαξξξξ00:01,12.30 | 0.03161,12.29 | 0.03158,9.34,9.33,21.7,120 m -  270 m,bK15G00Y
(2010 VB),1909-Nov-09 01:58ξαξξξξ00:34,14.45 | 0.03713,13.81 | 0.03548,8.69,8.69,25.6,20 m -   45 m,bK10V00B
(2014 US56),1909-Nov-11 05:16ξαξξξξ05:23,18.89 | 0.04854,18.88 | 0.04851,4.98,4.97,26.2,15 m -   34 m,bK14U56S
(2010 XQ69),1909-Nov-16 02:22ξαξξξξ00:06,16.85 | 0.04331,16.65 | 0.04278,14.74,14.74,23.2,61 m -  140 m,bK10X69Q
(2005 YR3),1909-Dec-15 02:22ξαξξξξ00:17,8.79 | 0.02258,8.73 | 0.02242,6.15,6.13,23.1,64 m -  140 m,bK05Y03R
(2012 MS4),1909-Dec-16 04:40ξαξξξξ02:02,13.61 | 0.03497,11.80 | 0.03032,40.66,40.66,18.7,480 m -  1.1 km,bK12M04S
(2014 WL6),1909-Dec-18 06:38ξαξ2_03:11,18.14 | 0.04662,4.42 | 0.01136,15.69,15.68,20,270 m -  590 m,bK14W06L
(2010 NK1),1909-Dec-28 00:02ξαξξξξ00:01,14.44 | 0.03712,14.44 | 0.03711,9.05,9.04,22.4,88 m -  200 m,bK10N01K
357439 (2004 BL86),1910-Jan-29 01:45ξαξ< 00:01,18.90 | 0.04857,18.90 | 0.04857,16.43,16.42,19.3,370 m -  820 m,a0357439
(2017 BM123),1910-Mar-01 19:25ξαξ1_04:20,9.72 | 0.02499,9.50 | 0.02440,8.09,8.08,23.7,48 m -  110 m,bK17BC3M
(2017 FN127),1910-Mar-11 09:06ξαξξξξ02:44,9.10 | 0.02339,8.92 | 0.02292,9.05,9.04,25.8,18 m -   41 m,bK17FC7N
(2002 VX91),1910-Mar-29 00:59ξαξξξξ00:38,10.49 | 0.02695,9.84 | 0.02528,7.12,7.11,24.3,37 m -   82 m,bK02V91X
(2003 LW2),1910-Mar-31 14:30ξαξ2_20:09,18.75 | 0.04819,12.96 | 0.03331,8.79,8.78,26,17 m -   38 m,bK03L02W
138175 (2000 EE104),1910-Apr-10 05:29ξαξ< 00:01,15.99 | 0.04109,15.98 | 0.04107,10.94,10.93,20.3,230 m -  520 m,a0138175
(2007 DS84),1910-Apr-11 14:43ξαξξξξ00:03,18.23 | 0.04684,18.22 | 0.04682,7.54,7.53,20.8,180 m -  410 m,bK07D84S
(2006 HC),1910-Apr-24 03:43ξαξ2_17:28,9.92 | 0.02549,9.06 | 0.02327,4.34,4.32,25.4,22 m -   49 m,bK06H00C
363116 (2001 GQ2),1910-Apr-28 16:40ξαξ< 00:01,18.47 | 0.04745,18.46 | 0.04744,18.24,18.23,20.1,250 m -  570 m,a0363116
(1996 TD9),1910-May-03 02:00ξαξξξξ00:03,15.50 | 0.03982,15.46 | 0.03972,10.86,10.86,23.7,48 m -  110 m,bJ96T09D
(2007 JB21),1910-May-09 08:59ξαξξξξ00:32,0.75 | 0.00193,0.13 | 0.00033,7.6,7.42,25.4,22 m -   49 m,bK07J21B
(2009 FU4),1910-May-14 03:45ξαξξξξ00:29,14.21 | 0.03651,14.04 | 0.03608,13.79,13.78,17.8,730 m -  1.6 km,bK09F04U
